Id,MSSubClass,LotFrontage,LotArea,LotShape,LandContour,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,BsmtQual,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,C (all),FV,RH,RL,RM,BrkTil,CBlock,PConc,Stone,Wood,1.5Fin,1.5Unf,1Story,2.5Unf,2Story,SFoyer,SLvl,Blmngtn,Blueste,BrDale,BrkSide,ClearCr,CollgCr,Crawfor,Edwards,Gilbert,IDOTRR,MeadowV,Mitchel,NAmes,NPkVill,NWAmes,NoRidge,NridgHt,OldTown,SWISU,Sawyer,SawyerW,Somerst,StoneBr,Timber,Veenker,predicted Price
6,50,85.0,14115,2,0,5,5,1993,1995,0.0,1,2.0,7.0,732,0,64,796,3.0,796,566,0,1362,1,0,1,1,1,1,1,5,0,1993.0,0.0,2,480,40,30,0,320,0,0,700,10,2009,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,167873.66
1215,85,69.0,10205,2,0,5,5,1962,1962,0.0,1,1.0,5.0,784,0,141,925,1.0,999,0,0,999,1,0,1,0,3,1,1,6,0,1962.0,0.0,1,300,150,72,0,0,0,0,0,5,2006,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
1160,60,76.0,9120,3,0,6,6,1974,1974,270.0,2,1.0,6.0,442,0,459,901,1.0,943,933,0,1876,0,0,2,1,4,1,2,8,1,1974.0,1.0,2,540,0,69,0,0,0,0,0,7,2008,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
230,120,43.0,3182,3,0,7,5,2005,2006,16.0,2,2.0,7.0,16,0,1357,1373,3.0,1555,0,0,1555,0,0,2,0,2,1,2,7,1,2005.0,2.0,2,430,143,20,0,0,0,0,0,5,2009,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
576,50,80.0,8480,3,0,5,5,1947,1950,0.0,1,1.0,4.0,442,0,390,832,1.0,832,384,0,1216,0,0,1,0,2,1,1,6,0,1947.0,0.0,1,336,158,0,102,0,0,0,0,10,2008,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
412,190,100.0,34650,3,1,5,5,1955,1955,0.0,1,1.0,4.0,1056,0,0,1056,1.0,1056,0,0,1056,1,0,1,0,3,1,1,5,0,1955.0,2.0,2,572,264,0,0,0,0,0,0,1,2006,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
702,20,80.0,9600,3,0,7,5,1969,1969,168.0,1,1.0,1.0,0,0,1164,1164,1.0,1164,0,0,1164,0,0,1,1,3,1,1,6,0,1969.0,0.0,2,528,0,0,0,0,0,0,0,7,2006,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
603,60,80.0,10041,2,0,8,5,1992,1992,0.0,2,2.0,7.0,789,0,119,908,3.0,927,988,0,1915,1,0,2,1,3,1,2,8,1,1992.0,2.0,2,506,120,150,0,0,0,0,0,2,2006,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
1429,30,60.0,7200,3,0,5,7,1940,1992,294.0,1,1.0,5.0,510,0,278,788,1.0,804,0,0,804,1,0,1,0,2,1,2,4,2,1940.0,0.0,1,240,0,0,154,0,0,0,0,2,2010,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
438,45,50.0,6000,3,0,6,7,1926,2004,0.0,2,1.0,1.0,0,0,884,884,2.0,904,0,0,904,0,0,1,0,2,1,1,4,0,1926.0,0.0,1,180,0,0,105,0,0,0,0,1,2009,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
580,50,81.0,12150,3,0,5,5,1954,1954,335.0,1,1.0,1.0,0,0,1050,1050,3.0,1050,745,0,1795,0,0,2,0,4,1,1,7,0,1954.0,0.0,1,352,0,0,0,0,0,0,0,11,2008,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
662,60,52.0,46589,1,0,8,7,1994,2005,528.0,2,2.0,7.0,1361,180,88,1629,3.0,1686,762,0,2448,1,0,2,1,4,1,2,8,1,1994.0,1.0,3,711,517,76,0,0,0,0,0,7,2009,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
1229,120,65.0,8769,3,0,9,5,2008,2008,766.0,3,3.0,7.0,1540,0,162,1702,3.0,1702,0,0,1702,1,0,1,1,1,1,3,7,1,2008.0,2.0,3,1052,0,72,0,0,224,0,0,10,2008,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
944,90,100.0,25000,3,-1,5,4,1967,1967,0.0,1,1.0,1.0,0,0,1632,1632,1.0,1632,0,0,1632,0,0,2,0,4,2,1,8,0,1967.0,0.0,2,576,0,0,0,0,0,0,0,6,2007,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1177,20,37.0,6951,2,0,5,5,1984,1985,0.0,1,1.0,6.0,658,0,218,876,1.0,923,0,0,923,1,0,1,0,3,1,1,5,0,1984.0,0.0,1,264,362,0,0,0,0,0,0,10,2008,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
259,60,80.0,12435,3,0,7,5,2001,2001,172.0,2,2.0,7.0,361,0,602,963,3.0,963,829,0,1792,0,0,2,1,3,1,2,7,1,2001.0,1.0,2,564,0,96,0,245,0,0,0,5,2008,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
767,60,80.0,10421,3,0,7,5,1988,1988,42.0,1,2.0,7.0,394,0,586,980,1.0,980,734,0,1714,0,0,2,1,3,1,1,7,1,1988.0,0.0,2,496,228,66,156,0,0,0,500,3,2010,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1107,20,114.0,10357,2,0,7,5,1990,1991,0.0,2,2.0,7.0,738,0,172,910,2.0,1442,0,0,1442,1,0,2,0,3,1,2,6,1,1990.0,2.0,2,719,0,244,0,0,0,0,0,5,2007,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
1188,20,89.0,12461,3,0,8,5,1994,1995,0.0,2,2.0,7.0,1456,0,168,1624,3.0,1624,0,0,1624,1,0,2,0,2,1,2,5,1,1994.0,1.0,3,757,0,114,192,0,0,0,0,7,2006,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
